bref_id,mlb_depth,debut,espn_id,cbs_name,mlb_name,bref_name,bats,lahman_id,retro_id,espn_pos,nfbc_id,yahoo_name,espn_name,yahoo_pos,nfbc_name,birth_year,mlb_id,fg_name,retro_name,wb_years,cbs_id,yahoo_id,mlb_team,bp_id,cbs_pos,nfbc_pos,mlb_team_long,fg_id,throws,mlb_pos
mujiced01,,6/21/2006,28501,Edward Mujica,Edward Mujica,Edward Mujica,R,mujiced01,mujie001,RP,7801,Edward Mujica,Edward Mujica,RP,Edward Mujica,1984,465629,Edward Mujica,Edward Mujica,-1,580528,7801,OAK,46483,RP,P,Oakland Athletics,3970,R,P
encared01,1B3,6/24/2005,5904,Edwin Encarnacion,Edwin Encarnacion,Edwin Encarnacion,R,encared01,encae001,DH,7278,Edwin Encarnación,Edwin Encarnacion,1B,Edwin Encarnacion,1983,429665,Edwin Encarnacion,Edwin Encarnacion,10.085,392294,7278,TOR,31564,DH,1B,Toronto Blue Jays,2151,R,1B
escobed02,,8/27/2014,32659,Edwin Escobar,Edwin Escobar,Edwin Escobar,L,escobed02,escoe002,SP,9625,Edwin Escobar,Edwin Escobar,RP,Edwin Escobar,1992,546276,Edwin Escobar,Edwin Escobar,-1,2027505,9625,BOS,59446,SP,P,Boston Red Sox,10337,L,P
jacksed01,SP5,9/9/2003,5842,Edwin Jackson,Edwin Jackson,Edwin Jackson,R,jacksed01,jacke001,SP,7241,Edwin Jackson,Edwin Jackson,SP/RP,Edwin Jackson,1983,429719,Edwin Jackson,Edwin Jackson,10.064,433026,7241,MIA,37412,SP,P,Miami Marlins,1841,R,P
navaref01,,9/2/2011,30337,Efren Navarro,Efren Navarro,Efren Navarro,L,navaref01,navae001,LF,9051,Efrén Navarro,Efren Navarro,LF/1B,Efren Navarro,1986,519068,Efren Navarro,Efren Navarro,1.072,1671055,9051,BAL,56991,LF,LF,Baltimore Orioles,9854,L,LF
adriaeh01,SS2,9/8/2013,30471,Ehire Adrianza,Ehire Adrianza,Ehire Adrianza,S,adriaeh01,adrie001,2B,9521,Ehire Adrianza,Ehire Adrianza,2B/SS,Ehire Adrianza,1989,501303,Ehire Adrianza,Ehire Adrianza,1.131,1666190,9521,SF,50677,2B,2B,San Francisco Giants,8418,R,SS
herreel01,,5/15/2012,31165,Elian Herrera,Elian Herrera,Elian Herrera,S,herreel01,herre001,3B,9184,Elián Herrera,Elian Herrera,2B/3B,Elian Herrera,1985,467070,Elian Herrera,Elian Herrera,2.01,1803324,9184,MIL,49824,3B,2B,Milwaukee Brewers,5432,R,3B
diazel01,C3,9/12/2015,33594,Elias Diaz,Elias Diaz,Elias Diaz,R,,diaze005,C,10076,Elías Díaz,Elias Diaz,C,Elias Diaz,1990,553869,Elias Diaz,Elias Diaz,-1,2122215,10076,PIT,66057,C,C,Pittsburgh Pirates,11680,R,C
johnsel02,,4/5/2008,29078,Elliot Johnson,Elliot Johnson,Elliot Johnson,S,johnsel02,johne002,RF,8204,Elliot Johnson,Elliot Johnson,RF/2B,Elliot Johnson,1984,471107,Elliot Johnson,Elliot Johnson,-1,548997,8204,TEX,37596,2B,RF,Texas Rangers,4751,R,2B
,,,31985,Elmer Reyes,Elmer Reyes,,R,,,SS,,,Elmer Reyes,,,1990,554239,Elmer Reyes,,0,1954540,,ATL,66159,SS,,Atlanta Braves,sa506274,R,SS
ramirel02,,6/3/2012,31121,Elvin Ramirez,Elvin Ramirez,Elvin Ramirez,R,ramirel02,ramie005,RP,8892,Elvin Ramirez,Elvin Ramirez,RP,Elvin Ramirez,1987,468517,Elvin Ramirez,Elvin Ramirez,-1,1787651,8892,PIT,49931,RP,P,Pittsburgh Pirates,2247,R,P
andruel01,SS1,4/6/2009,29515,Elvis Andrus,Elvis Andrus,Elvis Andrus,R,andruel01,andre001,SS,8401,Elvis Andrus,Elvis Andrus,SS,Elvis Andrus,1988,462101,Elvis Andrus,Elvis Andrus,7.0,1099374,8401,TEX,46980,SS,SS,Texas Rangers,8709,R,SS
araujel01,RP4,5/5/2015,33639,Elvis Araujo,Elvis Araujo,Elvis Araujo,L,,araue001,RP,9954,Elvis Araujo,Elvis Araujo,RP,Elvis Araujo,1991,542587,Elvis Araujo,Elvis Araujo,0.155,2158179,9954,PHI,59874,RP,P,Philadelphia Phillies,12854,L,P
bonifem01,CF3,9/2/2007,28877,Emilio Bonifacio,Emilio Bonifacio,Emilio Bonifacio,S,bonifem01,bonie001,2B,8112,Emilio Bonifacio,Emilio Bonifacio,2B/CF,Emilio Bonifacio,1985,466988,Emilio Bonifacio,Emilio Bonifacio,7.03,1174267,8112,ATL,45744,2B,2B,Atlanta Braves,4054,R,2B
burriem01,,4/20/2008,29106,Emmanuel Burriss,Emmanuel Burriss,Emmanuel Burriss,S,burriem01,burre001,SS,8225,Emmanuel Burriss,Emmanuel Burriss,2B/SS,Emmanuel Burriss,1985,502034,Emmanuel Burriss,Emmanuel Burriss,-1,1488165,8225,WSH,50099,SS,2B,Washington Nationals,2917,R,2B
inciaen01,CF1,5/2/2014,31327,Ender Inciarte,Ender Inciarte,Ender Inciarte,L,inciaen01,incie001,RF,9355,Ender Inciarte,Ender Inciarte,RF/LF,Ender Inciarte,1990,542255,Ender Inciarte,Ender Inciarte,1.157,1808403,9355,ATL,59112,RF,RF,Atlanta Braves,4922,L,RF
chaveen01,,5/29/2001,4727,Endy Chavez,Endy Chavez,Endy Chavez,L,chaveen01,chave002,RF,6733,Endy Chávez,Endy Chavez,RF/CF,Endy Chavez,1978,346795,Endy Chavez,Endy Chavez,-1,181761,6733,SEA,393,RF,RF,Seattle Mariners,768,L,RF
delroen01,,5/24/2010,30500,Enerio Del Rosario,Enerio Del Rosario,Enerio Del Rosario,R,delroen01,delre001,RP,8734,Enerio Del Rosario,Enerio Del Rosario,RP,Enerio Del Rosario,1985,491688,Enerio Del Rosario,Enerio Del Rosario,-1,1725344,8734,HOU,51178,RP,P,Houston Astros,4204,R,P
beltren01,,6/26/2013,30304,Engel Beltre,Engel Beltre,Engel Beltre,L,beltren01,belte002,CF,9441,Engel Beltre,Engel Beltre,CF,Engel Beltre,1989,520976,Engel Beltre,Engel Beltre,-1,1630073,9441,TEX,55561,CF,CF,Texas Rangers,4918,L,RF
romeren01,RP6,9/22/2013,31942,Enny Romero,Enny Romero,Enny Romero,L,romeren01,romee002,RP,9537,Enny Romero,Enny Romero,RP,Enny Romero,1991,544836,Enny Romero,Enny Romero,0.072,1956931,9537,TB,60841,RP,P,Tampa Bay Rays,4001,L,P
burgoen02,RP7,4/29/2015,34838,Enrique Burgos,Enrique Burgos,Enrique Burgos,R,,burge002,RP,9950,Enrique Burgos,Enrique Burgos,RP,Enrique Burgos,1990,542609,Enrique Burgos,Enrique Burgos,0.115,2049970,9950,ARI,59890,RP,P,Arizona Diamondbacks,3895,R,P
hernaen02,CF2,7/1/2014,31358,Enrique Hernandez,Enrique Hernandez,Enrique Hernandez,R,hernaen02,herne001,2B,9754,Kiké Hernández,Enrique Hernandez,2B/SS,Kike Hernandez,1991,571771,Enrique Hernandez,Enrique Hernandez,1.054,1810385,9754,LAD,59660,2B,2B,Los Angeles Dodgers,10472,R,LF
ramirer02,SP6,4/9/2012,31983,Erasmo Ramirez,Erasmo Ramirez,Erasmo Ramirez,R,ramirer02,ramie004,SP,9135,Erasmo Ramírez,Erasmo Ramirez,SP/RP,Erasmo Ramirez,1990,541640,Erasmo Ramirez,Erasmo Ramirez,2.158,1939521,9135,TB,59012,SP,P,Tampa Bay Rays,10314,R,P
campber01,LF3,5/10/2014,31171,Eric Campbell,Eric Campbell,Eric Campbell,R,campber01,campe001,LF,9700,Éric Campbell,Eric Campbell,3B,Eric Campbell,1987,493472,Eric Campbell,Eric Campbell,1.112,1665895,9700,NYM,58125,LF,3B,New York Mets,6938,R,3B
farrier01,,7/28/2011,30659,Eric Farris,Eric Farris,Eric Farris,R,farrier01,farre001,2B,9000,Eric Farris,Eric Farris,2B,Eric Farris,1986,456544,Eric Farris,Eric Farris,-1,1740926,9000,MIL,53339,2B,2B,Milwaukee Brewers,2066,R,2B
fornaer01,,4/21/2014,32600,Eric Fornataro,Eric Fornataro,Eric Fornataro,R,fornaer01,forne001,RP,9675,Eric Fornataro,Eric Fornataro,RP,Eric Fornataro,1988,543174,Eric Fornataro,Eric Fornataro,-1,2027416,9675,WSH,57853,RP,P,Washington Nationals,7042,R,P
fryerer01,,6/26/2011,32006,Eric Fryer,Eric Fryer,Eric Fryer,R,fryerer01,fryee001,C,8975,Eric Fryer,Eric Fryer,C,Eric Fryer,1985,518700,Eric Fryer,Eric Fryer,-1,1662083,8975,MIN,56298,C,C,Minnesota Twins,8145,R,C
hosmeer01,1B1,5/6/2011,30993,Eric Hosmer,Eric Hosmer,Eric Hosmer,L,hosmeer01,hosme001,1B,8857,Eric Hosmer,Eric Hosmer,1B,Eric Hosmer,1989,543333,Eric Hosmer,Eric Hosmer,4.146,1669561,8857,KC,57988,1B,1B,Kansas City Royals,3516,L,1B
jokiser01,,9/7/2014,33176,Eric Jokisch,Eric Jokisch,Eric Jokisch,R,jokiser01,jokie001,SP,9830,Eric Jokisch,Eric Jokisch,RP,Eric Jokisch,1989,518852,Eric Jokisch,Eric Jokisch,-1,2114626,9830,CHC,65878,SP,P,Chicago Cubs,11157,L,P
oflaher01,,8/16/2006,28549,Eric O'Flaherty,Eric O'Flaherty,Eric O'Flaherty,L,oflaher01,oflae001,RP,7837,Eric O'Flaherty,Eric O'Flaherty,RP,Eric O'Flaherty,1985,447714,Eric O'Flaherty,Eric O'Flaherty,-1,1103051,7837,NYM,46413,RP,P,New York Mets,5746,L,P
sogarer01,SS2,9/14/2010,29732,Eric Sogard,Eric Sogard,Eric Sogard,L,sogarer01,sogae001,2B,8828,Eric Sogard,Eric Sogard,2B,Eric Sogard,1986,519299,Eric Sogard,Eric Sogard,4.064,1600755,8828,OAK,57552,2B,2B,Oakland Athletics,7927,R,2B
stulter01,,9/5/2006,28591,Eric Stults,Eric Stults,Eric Stults,L,stulter01,stule002,SP,7869,Eric Stults,Eric Stults,SP,Eric Stults,1979,445590,Eric Stults,Eric Stults,-1,593276,7869,LAD,43330,SP,P,Los Angeles Dodgers,8011,L,P
surkaer01,,8/27/2011,31800,Eric Surkamp,Eric Surkamp,Eric Surkamp,L,surkaer01,surke001,RP,9029,Eric Surkamp,Eric Surkamp,RP,Eric Surkamp,1987,474668,Eric Surkamp,Eric Surkamp,-1,1839913,9029,LAD,58721,RP,P,Los Angeles Dodgers,2540,L,P
younger03,,8/25/2009,29759,Eric Young,Eric Young Jr.,Eric Young,S,younger03,youne003,LF,8399,Eric Young Jr.,Eric Young Jr.,CF/LF,Eric Young Jr.,1985,458913,Eric Young,Eric Young,-1,548875,8399,NYM,49200,LF,CF,New York Mets,7158,R,LF
aybarer01,SS1,5/16/2006,6522,Erick Aybar,Erick Aybar,Erick Aybar,S,aybarer01,aybae001,SS,7744,Erick Aybar,Erick Aybar,SS,Erick Aybar,1984,430947,Erick Aybar,Erick Aybar,9.086,479165,7744,ATL,32318,SS,SS,Atlanta Braves,4082,R,SS
bedarer01,,4/17/2002,5099,Erik Bedard,Erik Bedard,Erik Bedard,L,bedarer01,bedae001,SP,6910,Erik Bedard,Erik Bedard,SP/RP,Erik Bedard,1979,407853,Erik Bedard,Erik Bedard,-1,288939,6910,TB,1195,SP,P,Tampa Bay Rays,126,L,P
cordier01,,9/3/2014,30551,Erik Cordier,Erik Cordier,Erik Cordier,R,cordier01,corde001,SP,9835,Erik Cordier,Erik Cordier,RP,Erik Cordier,1986,449170,Erik Cordier,Erik Cordier,-1,1735786,9835,MIA,52282,SP,P,Miami Marlins,4086,R,P
daviser02,,6/2/2013,31599,Erik Davis,Erik Davis,Erik Davis,R,daviser02,davie002,RP,9417,Erik Davis,Erik Davis,RP,Erik Davis,1986,458530,Erik Davis,Erik Davis,-1,2027436,9417,WSH,53165,RP,P,Washington Nationals,8422,R,P
goedder01,RP6,9/1/2014,31744,Erik Goeddel,Erik Goeddel,Erik Goeddel,R,goedder01,goede001,RP,9807,Erik Goeddel,Erik Goeddel,RP,Erik Goeddel,1988,592340,Erik Goeddel,Erik Goeddel,1.028,2107838,9807,NYM,66999,RP,P,New York Mets,11712,R,P
,SS3,,33018,Erik Gonzalez,Erik Gonzalez,,R,,,2B,10122,Erik González,Erik Gonzalez,SS,Erik Gonzalez,1991,570481,Erik Gonzalez,,0,2052583,10122,CLE,66263,2B,SS,Cleveland Indians,sa506001,R,SS
johnser04,SP6,9/4/2013,32176,Erik Johnson,Erik Johnson,Erik Johnson,R,johnser04,johne003,SP,9516,Erik Johnson,Erik Johnson,SP,Erik Johnson,1989,605304,Erik Johnson,Erik Johnson,0.089,1947826,9516,CWS,70456,SP,P,Chicago White Sox,12520,R,P
komater01,,4/6/2012,30643,Erik Komatsu,Erik Komatsu,Erik Komatsu,L,komater01,komae001,RF,9136,Erik Komatsu,Erik Komatsu,RF,Erik Komatsu,1987,518900,Erik Komatsu,Erik Komatsu,-1,1669648,9136,MIN,58358,RF,OF,Minnesota Twins,8039,L,OF
kratzer01,,7/17/2010,29524,Erik Kratz,Erik Kratz,Erik Kratz,R,kratzer01,krate001,C,8760,Erik Kratz,Erik Kratz,C,Erik Kratz,1980,456124,Erik Kratz,Erik Kratz,-1,585622,8760,PHI,38161,C,C,Philadelphia Phillies,4403,R,C
arrueba01,,5/23/2014,33307,Erisbel Arruebarrena,Erisbel Arruebarrena,Erisbel Arruebarrena,R,arrueer01,arrue001,SS,9710,Erisbel Arruebarrena,Erisbel Arruebarrena,SS/2B,Erisbel Arruebarrena,1990,628326,Erisbel Arruebarrena,Erisbel Arruebarrena,-1,2118180,9710,LAD,102261,SS,SS,Los Angeles Dodgers,15809,R,SS
frierer01,,9/26/2009,29984,Ernesto Frieri,Ernesto Frieri,Ernesto Frieri,R,frierer01,friee001,RP,8599,Ernesto Frieri,Ernesto Frieri,RP,Ernesto Frieri,1985,457117,Ernesto Frieri,Ernesto Frieri,-1,1390885,8599,TB,45918,RP,P,Tampa Bay Rays,5178,R,P
santaer01,SP2,5/17/2005,6280,Ervin Santana,Ervin Santana,Ervin Santana,R,santaer01,sante001,SP,7547,Ervin Santana,Ervin Santana,SP,Ervin Santana,1982,429722,Ervin Santana,Ervin Santana,10.104,479168,7547,MIN,31607,SP,P,Minnesota Twins,3200,R,P
rogeres01,,9/12/2009,30008,Esmil Rogers,Esmil Rogers,Esmil Rogers,R,rogeres01,rogee002,RP,8595,Esmil Rogers,Esmil Rogers,RP/SP,Esmil Rogers,1985,469134,Esmil Rogers,Esmil Rogers,-1,1392908,8595,NYY,49957,RP,P,New York Yankees,6317,R,P
martiet01,,8/2/2013,30771,Ethan Martin,Ethan Martin,Ethan Martin,R,martiet01,marte002,RP,9326,Ethan Martin,Ethan Martin,RP,Ethan Martin,1989,543495,Ethan Martin,Ethan Martin,-1,1674410,9326,PHI,60014,RP,P,Philadelphia Phillies,3877,R,P
suareeu01,SS2,6/4/2014,32367,Eugenio Suarez,Eugenio Suarez,Eugenio Suarez,R,suareeu01,suare001,SS,9724,Eugenio Suárez,Eugenio Suarez,SS,Eugenio Suarez,1991,553993,Eugenio Suarez,Eugenio Suarez,1.061,1960254,9724,CIN,66110,SS,SS,Cincinnati Reds,12552,R,SS
delareu01,,7/14/2013,32701,Eury De La Rosa,Eury De La Rosa,Eury De La Rosa,L,delareu01,delae002,RP,9461,Eury De La Rosa,Eury De La Rosa,RP,Eury De La Rosa,1990,545001,Eury De la Rosa,Eury de la Rosa,-1,2027499,9461,SD,60091,RP,P,San Diego Padres,4055,L,P
perezeu01,,9/1/2012,31286,Eury Perez,Eury Perez,Eury Perez,R,perezeu01,peree003,LF,9290,Eury Pérez,Eury Perez,LF/CF,Eury Perez,1990,516811,Eury Perez,Eury Perez,1.042,1756632,9290,ATL,57115,LF,LF,Atlanta Braves,10299,R,LF
crawfev01,,4/15/2012,31546,Evan Crawford,Evan Crawford,Evan Crawford,R,crawfev01,crawe001,RP,9155,Evan Crawford,Evan Crawford,RP,Evan Crawford,1986,457751,Evan Crawford,Evan Crawford,-1,1915037,9155,TOR,57757,RP,P,Toronto Blue Jays,7249,L,P
gattiev01,DH1,4/3/2013,32863,Evan Gattis,Evan Gattis,Evan Gattis,R,gattiev01,gatte001,DH,9356,Evan Gattis,Evan Gattis,DH,Evan Gattis,1986,594828,Evan Gattis,Evan Gattis,3.0,1941510,9356,HOU,67758,DH,DH,Houston Astros,11003,R,DH
longoev01,3B1,4/12/2008,28639,Evan Longoria,Evan Longoria,Evan Longoria,R,longoev01,longe001,3B,7914,Evan Longoria,Evan Longoria,3B,Evan Longoria,1985,446334,Evan Longoria,Evan Longoria,7.17,1114751,7914,TB,52448,3B,3B,Tampa Bay Rays,9368,R,3B
marshev01,,5/6/2014,32100,Evan Marshall,Evan Marshall,Evan Marshall,R,marshev01,marse001,RP,9697,Evan Marshall,Evan Marshall,RP,Evan Marshall,1990,605359,Evan Marshall,Evan Marshall,1.038,1945243,9697,ARI,69552,RP,P,Arizona Diamondbacks,12297,R,P
meekev01,,4/2/2008,28934,Evan Meek,Evan Meek,Evan Meek,R,meekev01,meeke001,RP,8151,Evan Meek,Evan Meek,RP,Evan Meek,1983,457425,Evan Meek,Evan Meek,-1,1422586,8151,BAL,48112,RP,P,Baltimore Orioles,5109,R,P
reedev01,,5/16/2013,30690,Evan Reed,Evan Reed,Evan Reed,R,reedev01,reede002,RP,9258,Evan Reed,Evan Reed,RP,Evan Reed,1985,519175,Evan Reed,Evan Reed,-1,1740996,9258,DET,57618,RP,P,Detroit Tigers,1349,R,P
,RP6,,31947,Evan Rutckyj,Evan Rutckyj,,R,,,RP,,,Evan Rutckyj,,,1992,592709,Evan Rutckyj,,0,2211465,,ATL,67104,RP,,Atlanta Braves,sa549263,L,P
scribev01,RP7,4/26/2011,30970,Evan Scribner,Evan Scribner,Evan Scribner,R,scribev01,scrie001,RP,8913,Evan Scribner,Evan Scribner,RP,Evan Scribner,1985,519267,Evan Scribner,Evan Scribner,2.142,1784688,8913,SEA,56759,RP,P,Seattle Mariners,7525,R,P
teafoev01,,5/17/2011,31089,Everett Teaford,Everett Teaford,Everett Teaford,L,teafoev01,teafe001,RP,8931,Everett Teaford,Everett Teaford,RP,Everett Teaford,1984,501870,Everett Teaford,Everett Teaford,-1,1784766,8931,TB,51094,RP,P,Tampa Bay Rays,3732,L,P
cabreev01,,4/8/2009,30155,Everth Cabrera,Everth Cabrera,Everth Cabrera,S,cabreev01,cabre001,SS,8430,Everth Cabrera,Everth Cabrera,SS,Everth Cabrera,1986,465784,Everth Cabrera,Everth Cabrera,-1,1655635,8430,BAL,49628,SS,SS,Baltimore Orioles,8155,R,SS
carreez01,LF4,5/20/2011,29008,Ezequiel Carrera,Ezequiel Carrera,Ezequiel Carrera,L,carreez01,carre001,LF,8673,Ezequiel Carrera,Ezequiel Carrera,LF/RF,Ezequiel Carrera,1987,485567,Ezequiel Carrera,Ezequiel Carrera,2.039,1589117,8673,TOR,45794,LF,LF,Toronto Blue Jays,9048,L,LF
paulife01,,9/5/2007,28871,Felipe Paulino,Felipe Paulino,Felipe Paulino,R,paulife01,paulf001,SP,8106,Felipe Paulino,Felipe Paulino,SP/RP,Felipe Paulino,1983,462956,Felipe Paulino,Felipe Paulino,-1,580599,8106,BOS,46454,SP,P,Boston Red Sox,3777,R,P
riverfe01,RP7,4/17/2015,32562,Felipe Rivero,Felipe Rivero,Felipe Rivero,L,,rivef001,RP,9934,Felipe Rivero,Felipe Rivero,RP,Felipe Rivero,1991,553878,Felipe Rivero,Felipe Rivero,0.162,2027506,9934,WSH,66064,RP,P,Washington Nationals,12076,L,P
doubrfe01,RP8,6/18/2010,30066,Felix Doubront,Felix Doubront,Felix Doubront,L,doubrfe01,doubf001,SP,8746,Felix Doubront,Felix Doubront,SP,Felix Doubront,1987,467094,Felix Doubront,Felix Doubront,4.041,1654333,8746,OAK,46026,SP,P,Oakland Athletics,1478,L,P
hernafe02,SP1,8/4/2005,6194,Felix Hernandez,Felix Hernandez,Felix Hernandez,R,hernafe02,hernf002,SP,7487,Félix Hernández,Felix Hernandez,SP,Felix Hernandez,1986,433587,Felix Hernandez,Felix Hernandez,10.06,541516,7487,SEA,45536,SP,P,Seattle Mariners,4772,R,P
abadfe01,,7/28/2010,30417,Fernando Abad,Fernando Abad,Fernando Abad,L,abadfe01,abadf001,RP,8767,Fernando Abad,Fernando Abad,RP/SP,Fernando Abad,1985,472551,Fernando Abad,Fernando Abad,4.073,1723564,8767,OAK,49706,RP,P,Oakland Athletics,4994,L,P
rodnefe01,RP1,5/4/2002,5111,Fernando Rodney,Fernando Rodney,Fernando Rodney,R,rodnefe01,rodnf001,RP,6922,Fernando Rodney,Fernando Rodney,RP,Fernando Rodney,1977,407845,Fernando Rodney,Fernando Rodney,12.137,284634,6922,SD,1449,RP,P,San Diego Padres,494,R,P
rodrife02,RP6,5/2/2009,29326,Fernando Rodriguez,Fernando Rodriguez,Fernando Rodriguez,R,rodrife02,rodrf004,RP,8460,Fernando Rodríguez,Fernando Rodriguez,RP,Fernando Rodriguez,1984,451775,Fernando Rodriguez,Fernando Rodriguez,4.032,1479781,8460,OAK,48657,RP,P,Oakland Athletics,7558,R,P
salasfe01,RP3,5/28/2010,30650,Fernando Salas,Fernando Salas,Fernando Salas,R,salasfe01,salaf001,RP,8739,Fernando Salas,Fernando Salas,RP,Fernando Salas,1985,477569,Fernando Salas,Fernando Salas,5.048,1661513,8739,LAA,48858,RP,P,Los Angeles Angels,4971,R,P
cervefr01,C1,9/18/2008,29273,Francisco Cervelli,Francisco Cervelli,Francisco Cervelli,R,cervefr01,cervf001,C,8387,Francisco Cervelli,Francisco Cervelli,C,Francisco Cervelli,1986,465041,Francisco Cervelli,Francisco Cervelli,5.146,1200051,8387,PIT,45844,C,C,Pittsburgh Pirates,5275,R,C
lindofr01,SS1,6/14/2015,32129,Francisco Lindor,Francisco Lindor,Francisco Lindor,S,,lindf001,SS,9116,Francisco Lindor,Francisco Lindor,SS,Francisco Lindor,1993,596019,Francisco Lindor,Francisco Lindor,0.113,1894627,9116,CLE,70399,SS,SS,Cleveland Indians,12916,R,SS
liriafr01,SP2,9/5/2005,6211,Francisco Liriano,Francisco Liriano,Francisco Liriano,L,liriafr01,lirif001,SP,7504,Francisco Liriano,Francisco Liriano,SP,Francisco Liriano,1983,434538,Francisco Liriano,Francisco Liriano,9.104,530359,7504,PIT,38551,SP,P,Pittsburgh Pirates,3201,L,P
peguefr01,,8/25/2012,30402,Francisco Peguero,Francisco Peguero,Francisco Peguero,R,peguefr01,peguf001,LF,9276,Francisco Peguero,Francisco Peguero,LF/RF,Francisco Peguero,1988,501317,Francisco Peguero,Francisco Peguero,-1,1666195,9276,BAL,50690,LF,LF,Baltimore Orioles,5496,R,LF
penafr01,,5/20/2014,30531,Francisco Pena,Francisco Pena,Francisco Pena,R,penafr01,penaf001,C,9709,Francisco Peña,Francisco Pena,C,Francisco Pena,1989,506747,Francisco Pena,Francisco Pena,0.07,1205583,9709,BAL,57096,C,C,Baltimore Orioles,8298,R,C
rodrifr04,,4/15/2010,30176,Francisco Rodriguez,Francisco Rodriguez,Francisco Rodriguez,R,rodrifr04,rodrf005,RP,,,Francisco Rodriguez,,,1983,477557,Francisco Rodriguez,Francisco Rodriguez,-1,1661458,,LAA,48601,RP,,Los Angeles Angels,6688,R,P
rodrifr03,RP1,9/18/2002,5357,Francisco Rodriguez,Francisco Rodriguez,Francisco Rodriguez,R,rodrifr03,rodrf003,RP,7029,Francisco Rodríguez,Francisco Rodriguez,RP,Francisco Rodriguez,1982,408061,Francisco Rodriguez,Francisco Rodriguez,12.115,288981,7029,DET,31311,RP,P,Detroit Tigers,1642,R,P
buenofr01,,8/13/2008,29202,Francisley Bueno,Francisley Bueno,Francisley Bueno,L,buenofr01,buenf001,RP,8316,Francisley Bueno,Francisley Bueno,RP,Francisley Bueno,1981,499107,Francisley Bueno,Francisley Bueno,-1,1539222,8316,KC,51505,RP,P,Kansas City Royals,5980,L,P
francfr01,,5/14/2004,5963,Frank Francisco,Frank Francisco,Frank Francisco,R,francfr01,franf001,RP,7327,Frank Francisco,Frank Francisco,RP,Frank Francisco,1979,407911,Frank Francisco,Frank Francisco,-1,484950,7327,CWS,35574,RP,P,Chicago White Sox,1933,R,P
garcefr01,,8/19/2014,33629,Frank Garces,Frank Garces,Frank Garces,L,garcefr01,garcf003,RP,9792,Frank Garcés,Frank Garces,RP,Frank Garces,1990,571057,Frank Garces,Frank Garces,0.166,2144705,9792,SD,69208,RP,P,San Diego Padres,13144,L,P
herrmfr01,,6/4/2010,30522,Frank Herrmann,Frank Herrmann,Frank Herrmann,L,herrmfr01,herrf001,RP,8740,Frank Herrmann,Frank Herrmann,RP,Frank Herrmann,1984,497807,Frank Herrmann,Frank Herrmann,-1,1732485,8740,CLE,51501,RP,P,Cleveland Indians,7960,R,P
montafr02,,9/2/2015,33249,Frankie Montas,Frankie Montas,Frankie Montas,R,,montf001,SP,10027,Frankie Montás,Frankie Montas,RP,Frankie Montas,1993,593423,Francelis Montas,Frankie Montas,0.035,2117122,10027,LAD,67243,SP,P,Los Angeles Dodgers,14309,R,P
gutiefr01,LF2,8/31/2005,6408,Franklin Gutierrez,Franklin Gutierrez,Franklin Gutierrez,R,gutiefr01,gutif001,LF,7644,Franklin Gutiérrez,Franklin Gutierrez,LF/CF,Franklin Gutierrez,1983,429711,Franklin Gutierrez,Franklin Gutierrez,8.011,392462,7644,SEA,36436,LF,LF,Seattle Mariners,3255,R,LF
moralfr01,,8/18/2007,28675,Franklin Morales,Franklin Morales,Franklin Morales,L,moralfr01,moraf001,RP,7951,Franklin Morales,Franklin Morales,RP,Franklin Morales,1986,462985,Franklin Morales,Franklin Morales,-1,1200730,7951,KC,48448,RP,P,Kansas City Royals,5088,L,P
freemfr01,1B1,9/1/2010,30193,Freddie Freeman,Freddie Freeman,Freddie Freeman,L,freemfr01,freef001,1B,8658,Freddie Freeman,Freddie Freeman,1B,Freddie Freeman,1989,518692,Freddie Freeman,Freddie Freeman,5.033,1630079,8658,ATL,56289,1B,1B,Atlanta Braves,5361,R,1B
galvifr01,SS1,4/5/2012,29670,Freddy Galvis,Freddy Galvis,Freddy Galvis,S,galvifr01,galvf001,SS,9132,Freddy Galvis,Freddy Galvis,SS/3B,Freddy Galvis,1989,520471,Freddy Galvis,Freddy Galvis,3.021,1603347,9132,PHI,57302,SS,SS,Philadelphia Phillies,6609,R,SS
garcifr03,,4/7/1999,4007,Freddy Garcia,Freddy Garcia,Freddy Garcia,R,garcifr02,garcf002,SP,6168,Freddy García,Freddy Garcia,SP,Freddy Garcia,1976,150119,Freddy Garcia,Freddy Garcia,-1,21559,6168,ATL,1152,SP,P,Atlanta Braves,1077,R,P
guzmafr01,,8/17/2004,6065,Freddy Guzman,Freddy Guzman,Freddy Guzman,S,guzmafr01,guzmf001,CF,7405,Freddy Guzmán,Freddy Guzman,CF,Freddy Guzman,1983,430686,Freddy Guzman,Freddy Guzman,-1,448932,7405,TB,45376,CF,OF,Tampa Bay Rays,2162,R,DH
,,,33240,Gabby Guerrero,Gabby Guerrero,,R,,,RF,10112,Gabby Guerrero,Gabby Guerrero,RF,Gabby Guerrero,1993,602115,Gabby Guerrero,,0,2053475,10112,ARI,69465,RF,RF,Arizona Diamondbacks,sa596948,R,RF
,,,33651,Gabriel Ynoa,Gabriel Ynoa,,R,,,SP,10136,Gabriel Ynoa,Gabriel Ynoa,SP,Gabriel Ynoa,1993,593679,Gabriel Ynoa,,0,2159740,10136,NYM,67451,SP,P,New York Mets,sa549128,R,P
